更新时间,#genre#
北京卫视,https://www.yangshipin.cn/tv/home?pid=600002309
北京卫视,http://223.167.245.20:8001/rtp/239.45.3.229:5140
北京卫视,http://1.58.246.183:4001/rtp/229.58.190.172:5000
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=2e48d18419793654f347e8ca29e0028ce9f3eaaa7a108b006304178b8f790f34908f8a09bbb8f4b8b8abcf36e2341f1043dde8719cf4927fcd0dcde4667f8b91e68e820314791d9b70452862c9
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=fb9ef80443f06c3612ddd35545ec1054b5bcab3941fc46ecf84808bdd512d7b2cf16d34fdf955bff71bf01f818f6918ba2d7f536dc5451d1519d15cf8a5671bf16ea8a3bbc71db4477476e211d
黑龙江卫视,https://www.yangshipin.cn/tv/home?pid=600002498
黑龙江卫视,https://shyd.695847.xyz/cms001/ch00000090990000001031/index.m3u8?IAS
黑龙江卫视,http://171.116.216.113:10010/rtp/226.0.1.151:3080
CCTV11,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8
CCTV11,http://drive.mxmy.net:8888/udp/239.3.1.152:8120
CCTV11,http://223.167.245.20:8001/rtp/239.45.1.196:5140
江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503
江西卫视,http://223.167.245.20:8001/rtp/239.45.1.122:5140
江西卫视,http://171.116.216.113:10010/rtp/226.0.1.219:2067
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,https://www.freetv.top/migu/947472506.m3u8?migutoken=c740fc58e518a315b254873398c630ca506a9de327397b5e27a668d9c1e170b6512a1834dab3229ddc39b5a61c2ea42fae6d196a11c6d0e5e212522e6edf197f65ad9addf0b540aa6c9d4fcd3e
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8
青海卫视,https://www.freetv.top/migu/947472506.m3u8?migutoken=1f19e5986a0a2ef4e7a8d09edf9a6b8faf270d5320ef4f13eaa876ea8a3ecc2263d1cd2dacb91ceadd6c38af23137707d164462be4cee5d1357c3a8289e0f87ebbce11f5d97c0daa3ac94ae7a1
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5707&tk=e640d0a1bf70
CCTV1,http://223.167.245.20:8001/rtp/239.45.3.145:5140
CCTV1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
CCTV6,https://api.olelive.com/dis/live/CCTV6HD/hls.m3u8
CCTV6,http://drive.mxmy.net:8888/udp/239.3.1.174:8001
CCTV6,http://171.116.216.113:10010/rtp/226.0.1.137:2021
CCTV13,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.167.245.20:8001/rtp/239.45.3.177:5140
江苏卫视,http://drive.mxmy.net:8888/udp/239.3.1.135:8028
江苏卫视,http://171.116.216.113:10010/rtp/226.0.1.184:3107
湖南卫视,http://223.167.245.20:8001/rtp/239.45.3.228:5140
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.116.216.113:10010/rtp/226.0.1.146:3075
贵州卫视,http://223.167.245.20:8001/rtp/239.45.1.80:5140
贵州卫视,http://171.116.216.113:10010/rtp/226.0.1.188:3116
贵州卫视,http://drive.mxmy.net:8888/udp/239.3.1.149:8076
CCTV10,http://223.167.245.20:8001/rtp/239.45.3.8:5140
CCTV10,http://1.58.246.183:4000/rtp/229.58.190.157:5000
CCTV10,http://171.116.216.113:10010/rtp/226.0.1.166:3099
广西卫视,http://223.167.245.20:8001/rtp/239.45.0.5:5140
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://drive.mxmy.net:8888/udp/239.3.1.138:8044
湖北卫视,http://113.57.93.165:9900/tsfile/live/0132_1.m3u8
湖北卫视,http://223.167.245.20:8001/rtp/239.45.3.239:5140
浙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.137:8036
浙江卫视,http://113.57.93.165:9900/tsfile/live/0124_1.m3u8
浙江卫视,http://1.58.246.183:4000/rtp/229.58.190.28:5000
吉林卫视,http://223.167.245.20:8001/rtp/239.45.0.6:5140
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://223.167.245.20:8001/rtp/239.45.3.238:5140
山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052
山东卫视,http://116.235.57.41:4022/rtp/239.45.3.238:5140
东南卫视,http://223.167.245.20:8001/rtp/239.45.1.121:5140
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8
东南卫视,http://171.116.216.113:10010/rtp/226.0.1.194:3119
CCTV3,http://drive.mxmy.net:8888/udp/239.3.1.172:8001
CCTV3,http://223.105.252.59/PLTV/4/224/3221228499/index.m3u8?servicetype=1
CCTV3,http://171.116.216.113:10010/rtp/226.0.1.141:2018
广东卫视,http://171.116.216.113:10010/rtp/226.0.1.149:3078
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://drive.mxmy.net:8888/udp/239.3.1.142:8048
CCTV风云剧场,http://171.116.216.113:10010/rtp/226.0.1.212:2133
CCTV风云剧场,http://113.106.171.234:8899/rtp/239.21.0.76:3644
CCTV风云剧场,http://58.32.32.87:4022/udp/239.45.0.50:5140
天津卫视,http://223.167.245.20:8001/rtp/239.45.1.124:5140
天津卫视,http://171.116.216.113:10010/rtp/226.0.1.153:3083
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
CCTV风云音乐,http://171.116.216.113:10010/rtp/226.0.1.164:2109
CCTV风云音乐,http://113.106.171.234:8899/rtp/239.21.0.79:3656
CCTV风云音乐,http://sh.lnott.top:880/dx73.m3u8
四川卫视,http://171.116.216.113:10010/rtp/226.0.1.187:3110
四川卫视,http://223.167.245.20:8001/rtp/239.45.1.83:5140
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8
CCTV2,http://113.57.93.165:9900/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://223.167.245.20:8001/rtp/239.45.3.208:5140
CCTV2,http://1.58.246.183:4000/rtp/229.58.190.153:5000
河北卫视,http://171.116.216.113:10010/rtp/226.0.1.186:3109
河北卫视,http://223.167.245.20:8001/rtp/239.45.1.44:5140
河北卫视,http://113.106.171.234:8899/rtp/239.20.0.56:3176
西藏卫视,http://112.132.10.54:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
陕西卫视,http://sh.lnott.top:880/dx51.m3u8
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8
CCTV怀旧剧场,http://171.116.216.113:10010/rtp/226.0.1.182:2121
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV怀旧剧场,http://58.32.32.87:4022/udp/239.45.0.49:5140
海南卫视,http://171.116.216.113:10010/rtp/226.0.1.143:2071
海南卫视,http://1.58.246.183:4001/rtp/229.58.190.141:5000
海南卫视,http://1.58.246.183:4000/rtp/229.58.190.141:5000
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8
甘肃卫视,http://218.17.33.178:53290/tsfile/live/0141_1.m3u8?key=txiptv
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8
山西卫视,http://sh.lnott.top:880/dx39.m3u8
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://sh.lnott.top:880/dx48.m3u8
厦门卫视,http://60.174.40.117:85/tsfile/live/0129_1.m3u8?key=txiptv
厦门卫视,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud
CHC影迷电影,https://shyd.695847.xyz/cms001/ch00000090990000001581/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251111200033309cecdee396458f91961406e0d288c8&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251111200033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.90&SecurityKey=20251111200033&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=07c501a969dcd35e6af4897d7e79e6e9&ddCalcu=90e7e6c1e5290071ea79d6799d8c4df3a56e
动作电影,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+
动作电影,http://cdn.jdshipin.com:8880/huya.php?id=11602077
动作电影,http://cfss.cc/cdn/hy/11602077.m3u8
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
经典电影,http://cdn.jdshipin.com:8880/huya.php?id=11342427

# 统计信息: 共69个频道，195个直播源
